what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606327549398
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606327555025
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606327577812
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606327603516
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1606327603598
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606327609032
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606327650410
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1606327650703
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1606327650868
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1606328109117
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1606328243035
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1606328248587
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1606328264983
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1606328284649
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1606328284925
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1606328287457
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1606328306248
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1606328306355
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1606328306355
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1606328309018
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1606328309018
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606328330292
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606335631934
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1606335631997
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606335639040
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606335643621
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606335650339
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606335651948
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606335688488
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606335710671
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1606335711054
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1606335711229
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606335748817
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606335911834
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1606336020202
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606336448823
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606336510116
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1606336529851
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606336533466
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606336533540
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606336533761
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606336857228
executed,command,org.eclipse.epp.mpc.ui,1.1.0.I20110525-0742,"org.eclipse.epp.mpc.ui.command.showMarketplaceWizard",1606336857277
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606336867438
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606336883427
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606336888714
started,bundle,org.eclipse.equinox.security.ui,1.1.0.v20101004,"org.eclipse.equinox.security.ui",1606336911827
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606336935022
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.help.aboutAction",1606336935038
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606336938172
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606336971655
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606336973017
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606337107279
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.preferences",1606337107320
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606337121248
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606337122000
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606337122250
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606337416771
executed,command,org.eclipse.epp.mpc.ui,1.1.0.I20110525-0742,"org.eclipse.epp.mpc.ui.command.showMarketplaceWizard",1606337416795
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606337422440
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606337443110
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.preferences",1606337443149
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606337455022
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606337459051
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606337510640
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606337706208
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606337708908
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606337709641
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606337709908
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606337735543
executed,command,org.eclipse.epp.mpc.ui,1.1.0.I20110525-0742,"org.eclipse.epp.mpc.ui.command.showMarketplaceWizard",1606337735590
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606337754096
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606337758896
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.help.aboutAction",1606337758921
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.update",1606337762958
started,bundle,org.eclipse.equinox.p2.publisher,1.2.0.v20110511,"org.eclipse.equinox.p2.publisher",1606337763023
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,2.1.0.v20110511,"org.eclipse.equinox.p2.touchpoint.eclipse",1606337763038
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606337763253
started,bundle,org.eclipse.equinox.p2.updatesite,1.0.300.v20110510,"org.eclipse.equinox.p2.updatesite",1606337763269
started,bundle,org.eclipse.equinox.frameworkadmin,2.0.0.v20110502-1955,"org.eclipse.equinox.frameworkadmin",1606337767164
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,2.0.0.v20110502-1955,"org.eclipse.equinox.simpleconfigurator.manipulator",1606337767179
started,bundle,org.eclipse.equinox.p2.touchpoint.natives,1.0.300.v20110502-1955,"org.eclipse.equinox.p2.touchpoint.natives",1606337767773
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606337777460
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606337796828
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606337858251
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.preferences",1606337858298
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606337875228
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606337918832
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1606338160597
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1606338164146
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1606338199276
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1606338199454
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1606338199454
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1606338204504
closed,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1606338204557
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606338253538
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.0.20110607-2117,"org.eclipse.m2e.logback.configuration",1606338254075
stopped,bundle,org.eclipse.m2e.discovery,1.0.0.20110607-2117,"org.eclipse.m2e.discovery",1606338254075
stopped,bundle,org.eclipse.m2e.refactoring,1.0.0.20110607-2117,"org.eclipse.m2e.refactoring",1606338254075
stopped,bundle,org.eclipse.m2e.editor,1.0.0.20110607-2117,"org.eclipse.m2e.editor",1606338254075
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.0.20110607-2117,"org.eclipse.m2e.editor.xml",1606338254075
stopped,bundle,org.eclipse.m2e.jdt,1.0.0.20110607-2117,"org.eclipse.m2e.jdt",1606338254075
stopped,bundle,org.eclipse.m2e.launching,1.0.0.20110607-2117,"org.eclipse.m2e.launching",1606338254075
stopped,bundle,org.eclipse.m2e.usagedata,1.0.0.20110607-2117,"org.eclipse.m2e.usagedata",1606338254075
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1606338254075
stopped,bundle,org.eclipse.help.ui,3.5.100.v20110425,"org.eclipse.help.ui",1606338254075
stopped,bundle,org.eclipse.help.webapp,3.6.0.v20110518,"org.eclipse.help.webapp",1606338254075
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.0.I20110525-0742,"org.eclipse.epp.mpc.ui",1606338254091
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1606338254091
stopped,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1606338254091
stopped,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1606338254091
stopped,bundle,org.eclipse.help.base,3.6.0.v201106131736,"org.eclipse.help.base",1606338254091
stopped,bundle,org.eclipse.equinox.http.jetty,2.0.100.v20110502,"org.eclipse.equinox.http.jetty",1606338254091
stopped,bundle,org.eclipse.m2e.core.ui,1.0.0.20110607-2117,"org.eclipse.m2e.core.ui",1606338254091
stopped,bundle,org.eclipse.m2e.core,1.0.0.20110607-2117,"org.eclipse.m2e.core",1606338254091
stopped,bundle,org.eclipse.mylyn.ide.ant,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ant",1606338254091
stopped,bundle,org.eclipse.ant.ui,3.5.100.v20110510,"org.eclipse.ant.ui",1606338254091
stopped,bundle,org.eclipse.ant.launching,1.0.100.v20110506,"org.eclipse.ant.launching",1606338254091
stopped,bundle,org.eclipse.compare.win32,1.0.200.I20110510-0800,"org.eclipse.compare.win32",1606338254091
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk",1606338254091
stopped,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1606338254091
stopped,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1606338254122
stopped,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1606338254122
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20110305-1450,"org.eclipse.jdt.apt.ui",1606338254122
stopped,bundle,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui",1606338254122
stopped,bundle,org.eclipse.wb.swing.databinding,1.0.0.r37x201106081552,"org.eclipse.wb.swing.databinding",1606338254122
stopped,bundle,org.eclipse.wb.core.databinding,1.0.0.r37x201106081531,"org.eclipse.wb.core.databinding",1606338254122
stopped,bundle,org.eclipse.wb.swing.FormLayout,1.0.0.r37x201106081552,"org.eclipse.wb.swing.FormLayout",1606338254122
stopped,bundle,org.eclipse.wb.swing.MigLayout,1.0.0.r37x201106081552,"org.eclipse.wb.swing.MigLayout",1606338254122
stopped,bundle,org.eclipse.wb.swing.java6,1.0.0.r37x201106081552,"org.eclipse.wb.swing.java6",1606338254122
stopped,bundle,org.eclipse.wb.swing.jsr296,1.0.0.r37x201106081552,"org.eclipse.wb.swing.jsr296",1606338254122
stopped,bundle,org.eclipse.wb.swing,1.0.0.r37x201106081552,"org.eclipse.wb.swing",1606338254122
stopped,bundle,org.eclipse.wb.core.ui,1.0.0.r37x201106081733,"org.eclipse.wb.core.ui",1606338254122
stopped,bundle,org.eclipse.wb.layout.group,1.0.0.r37x201106081642,"org.eclipse.wb.layout.group",1606338254122
stopped,bundle,org.eclipse.wb.os.win32,1.0.0.r37x201106081531,"org.eclipse.wb.os.win32",1606338254122
stopped,bundle,org.eclipse.wb.core,1.0.0.r37x201106081531,"org.eclipse.wb.core",1606338254122
stopped,bundle,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui",1606338254169
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1606338254169
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.404.v201105050216,"org.eclipse.wst.xsd.ui",1606338254169
stopped,bundle,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui",1606338254169
stopped,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1606338254169
stopped,bundle,org.eclipse.wst.sse.ui,1.3.0.v201105101529,"org.eclipse.wst.sse.ui",1606338254169
stopped,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1606338254184
stopped,bundle,org.eclipse.mylyn.commons.team,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.team",1606338254184
stopped,bundle,org.eclipse.mylyn.team.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.team.ui",1606338254184
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.resources",1606338254184
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1606338254184
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1606338254184
stopped,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1606338254184
stopped,bundle,org.eclipse.mylyn.resources.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.resources.ui",1606338254184
stopped,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.5.0.v20110608-1400,"org.eclipse.mylyn.wikitext.tasks.ui",1606338254184
stopped,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1606338254184
stopped,bundle,org.eclipse.mylyn.help.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.help.ui",1606338254184
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1606338621280
started,bundle,org.eclipse.osgi,3.7.0.v20110613,"org.eclipse.osgi",1606338621283
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1606338621285
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1606338621286
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1606338621287
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1606338621288
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1606338621289
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110505-0800,"org.eclipse.core.filebuffers",1606338621290
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1606338621292
started,bundle,org.eclipse.core.jobs,3.5.100.v20110404,"org.eclipse.core.jobs",1606338621293
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1606338621294
started,bundle,org.eclipse.core.resources,3.7.100.v20110510-0712,"org.eclipse.core.resources",1606338621295
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1606338621300
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1606338621301
